,Latitude,Longitude,Stop_Name,Routes_Available,Stop_ID,census_block,census_blockgroup,census_tract,census_index
220,38.936642,-76.960062,MUNICIPAL PL + RHODE ISLAND AVE,"83v1, 83v2, T14v1",3002888,3007,3,804700,8047003
221,38.939834000000005,-76.934213,EDMONSTON RD + ANNAPOLIS RD,"T14, T14v1",3002889,2062,2,804002,8040022
222,38.942519,-76.933095,EDMONSTON RD + TILDEN RD,"T14, T14v1",3002890,2065,2,804002,8040022
223,38.954968,-76.922972,KENILWORTH AVE + KENNEDY ST,"R12, R12v1, T14, T14v1",3002891,3014,3,806601,8066013
224,38.956151,-76.922331,KENILWORTH AVE + JEFFERSON ST,"R12, R12v1, T14, T14v1",3002892,3010,3,806601,8066013
225,38.95787,-76.920771,KENILWORTH AVE + NICHOLSON ST,"R12, R12v1, T14, T14v1",3002893,3005,3,806601,8066013
226,38.972206,-76.892641,GOOD LUCK RD + ADRIAN ST,"T14, T14v1",3002894,2023,2,803605,8036052
227,38.972735,-76.889875,GOOD LUCK RD + TREXLER RD,"T14, T14v1",3002895,2022,2,803605,8036052
228,38.974413,-76.886853,GOOD LUCK RD + NASHVILLE RD,"T14, T14v1",3002896,2003,2,803605,8036052
229,38.974866,-76.883696,GOOD LUCK RD + LAMONT ELEMENTARY SCHOOL,"T14, T14v1",3002897,2001,2,803605,8036052
230,39.100327,-76.853297,GORMAN AVE + 4TH ST,"87, 87v1, 87v2, 87v4, 89",3002898,3004,3,800109,8001093
231,39.087471,-76.864677,MULBERRY ST + YARDARM WAY,"87, 87v1, 87v2, 87v4",3002899,1005,1,800213,8002131
232,39.092009000000004,-76.85656800000001,BALTIMORE AVE + CHERRY LN,"87, 87v4, 87v5",3002901,2009,2,800213,8002132
233,39.08909,-76.84646500000001,LAUREL BOWIE RD + BOWIE RD,"87, 87v4, 87v5, 89M",3002902,1010,1,800209,8002091
234,39.078302,-76.84673199999999,SOUTH LAUREL PARK AND RIDE LOT + BUS BAY A,"87, 87v1, 87v3, 87v4, 89M",3002905,2000,2,800211,8002112
235,39.031804,-76.873755,POWDER MILL RD + LOG LODGE RD,"87, 87v3, 87v4, 87v5",3002907,1006,1,807408,8074081
236,39.032111,-76.888593,POWDER MILL RD + ANIMAL & NATURAL RESOURCES INS,"87, 87v3, 87v4, 87v5",3002908,1050,1,807408,8074081
237,39.031943,-76.893035,POWDER MILL RD + #161,"87, 87v3, 87v4, 87v5",3002909,1030,1,807408,8074081
238,39.031801,-76.89260300000001,POWDER MILL RD + #161,"87, 87v1, 87v2, 87v3",3002910,1045,1,807408,8074081
239,39.031821,-76.873195,POWDER MILL RD + CENTER RD,"87, 87v1, 87v2, 87v3",3002912,1061,1,807408,8074081
240,39.034962,-76.86319,POWDER MILL RD + #426,"87, 87v1, 87v2, 87v3",3002913,1008,1,807408,8074081
241,39.070509,-76.843259,LAUREL BOWIE RD + BROCK BRIDGE RD,"87, 87v1, 87v2, 87v3",3002915,2011,2,800211,8002112
242,39.074269,-76.847848,LAUREL BOWIE RD + CONTEE RD,"87, 87v1, 87v2, 87v3",3002916,2000,2,800211,8002112
243,39.091328999999995,-76.84455600000001,LAUREL BOWIE RD + GREENVIEW DR,"87, 87v1, 87v2, 87v3, 89M",3002917,1000,1,800211,8002111
244,39.09325,-76.843335,LAUREL BOWIE RD + MORRIS DR,"87, 87v1, 87v2, 87v3, 89M",3002918,2054,2,800103,8001032
245,39.102243,-76.84379200000001,2ND ST + MAIN ST,"87, 87v1, 87v2, 87v3, 89M",3002920,2003,2,800103,8001032
246,38.947146999999994,-76.872414,NEW CARROLLTON STATION + BUS BAY E,87,3002921,2003,2,803602,8036022
247,39.078294,-76.84702800000001,SOUTH LAUREL PARK AND RIDE LOT + BUS BAY B,"Z7, Z7v1",3002922,2000,2,800211,8002112
248,39.094118,-76.873919,CHERRY LN + STRATFIELD LN,"89, 89M, Z7, Z7v1",3002923,2006,2,800109,8001092
249,39.105896,-76.863772,SANDY SPRING RD + WESTVIEW TER,"89, 89M",3002924,1013,1,800102,8001021
250,39.045119,-76.902185,BALTIMORE AVE + LINCOLN AVE,"89, 89M, 89v1",3002930,1033,1,807404,8074041
251,39.033718,-76.909213,BALTIMORE AVE + SELLMAN RD,"89, 89M, 89v1",3002931,2065,2,807404,8074042
252,39.070777,-76.87427,BALTIMORE AVE + MD NATIONAL MEMORIAL PARK,"89, 89M, 89v1",3002934,2026,2,800212,8002122
253,39.08209,-76.863558,BALTIMORE AVE + CYPRESS ST,"89, 89M, 89v1",3002936,2048,2,800213,8002132
254,39.106566,-76.849148,MAIN ST + ORCHARD TOWNE CT,89M,3002938,2000,2,800102,8001022
255,39.093039000000005,-76.867572,CHERRY LN + CAMBRIDGE CIR,"89M, Z7",3002939,2023,2,800106,8001062
256,38.932418,-76.919033,HOSPITAL DR + COUNTY HEALTH CENTER,"A12, A12v2, A12v3, F1, F13, F13v1, F13v3, F2, F2v1, F8",3002941,2007,2,804200,8042002
257,38.923955,-76.88391999999999,HAWTHORNE ST + KENT VILLAGE DR,"A12, A12v3",3002944,1010,1,803300,8033001
258,38.924673,-76.88055200000001,HAWTHORNE ST + FIRE HOUSE RD,"A12, A12v3",3002945,1010,1,803300,8033001
259,38.913404,-76.88770799999999,MARTIN LUTHER KING JR HWY + RYDERWOOD CT,"A12, A12v1, A12v3, F14",3002946,3023,3,803300,8033003
260,38.886185,-76.895758,ADDISON ROAD STATION + BUS BAY D,"A12, A12v1, A12v2, A12v3",3002947,1003,1,802804,8028041
261,38.882819,-76.91728499999999,LARCHMONT AVE + CUMBERLAND ST,"F14, F14v1, J12, J12v1",3002949,2010,2,802700,8027002
262,38.87357,-76.93105,MARLBORO PIKE + BOONES HILL RD,"F14, F14v1",3002950,2023,2,802600,8026002
263,38.931653999999995,-76.889577,PENNSY DR + LANDOVER STATION,"A12, A12v2, A12v3, F12, F12v1",3002951,1017,1,803509,8035091
264,38.933413,-76.890884,LANDOVER STATION + BUS BAY D,"A12, A12v3",3002952,1020,1,803509,8035091
265,38.902628,-76.89983000000001,MARTIN LUTHER KING JR HWY + GLEN WILLOW DR,"A12, A12v2",3002953,1000,1,802901,8029011
266,38.932209,-76.901494,LANDOVER RD + KILMER ST,"A12, A12v2",3002954,1029,1,804102,8041021
267,38.933415999999994,-76.907414,LANDOVER RD + OLD LANDOVER RD,"A12, A12v2",3002955,2011,2,804102,8041022
268,38.88899,-76.913361,CAPITOL HEGHTS STATION + BUS BAY B,"A12v2, A12v3",3002957,1006,1,802700,8027001
269,39.007933,-76.763233,LAUREL BOWIE RD + RACE TRACK RD,"B21, B22, C29*4",3002958,2045,2,800410,8004102
270,38.995978,-76.758797,LAUREL BOWIE RD + ROCKLEDGE DR,"B21, B22, C29*4",3002959,3003,3,800409,8004093
271,38.971629,-76.755792,LAUREL BOWIE RD + ANNAPOLIS RD,"B21, C29*4",3002962,3056,3,800409,8004093
272,38.956705,-76.7459,COLLINGTON RD + TONGUE AVE,"B21, B24, B24v1, C29*4",3002963,4010,4,800513,8005134
273,38.950251,-76.73639,BOWIE PARK AND RIDE LOT + BUS BAY A,"B21, B22, B29, B29v1, C28",3002964,2026,2,800515,8005152
274,38.959089,-76.74812800000001,COLLINGTON RD + LERNER PL,"B21, B24, C29*4",3002965,1020,1,800513,8005131
275,38.968191999999995,-76.754449,COLLINGTON RD + TULIP GROVE DR,"B21, B24, C29*4",3002967,1003,1,800513,8005131
276,38.979037,-76.75591800000001,LAUREL BOWIE RD + MADDOX LN,"B21, C29*4",3002968,2025,2,800402,8004022
277,38.982276,-76.75657700000001,LAUREL BOWIE RD + MILLSTREAM DR,"B21, C29*4",3002969,2034,2,800402,8004022
278,38.991458,-76.758157,LAUREL BOWIE RD + WHITEHALL DR,"B21, B22, C29*4",3002970,2006,2,800403,8004032
279,38.996347,-76.75856,LAUREL BOWIE RD + ROCKLEDGE DR,"B21, B22, C29*4",3002971,1004,1,800403,8004031
280,39.00103,-76.759179,LAUREL BOWIE RD + RUSTIC HILL DR,"B21, B22, C29*4",3002972,1000,1,800403,8004031
281,39.008387,-76.762824,LAUREL BOWIE RD + RACE TRACK RD,"B21, B22, C29*4",3002973,2047,2,800410,8004102
282,38.985969,-76.742514,MILLSTREAM DR + MABANK LN,"B24, B24v1",3002975,3001,3,800402,8004023
283,38.985517,-76.741091,MILLSTREAM DR + MEMORY LN,"B24, B24v1",3002976,3000,3,800402,8004023
284,38.972515,-76.7334,STONYBROOK DR + SWIRL LN,"B22, B22v1",3002977,1008,1,800504,8005041
285,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,"B21, B22, B22v1, B29, C28, C28v1",3002978,2026,2,800515,8005152
286,38.957408,-76.743937,KENHILL DR + KEMMERTON LN,B22,3002979,2003,2,800505,8005052
287,38.98518,-76.740865,MILLSTREAM DR + MEMORY LN,B24,3002981,4003,4,800402,8004024
288,38.971736,-76.7447,BELAIR DR + TRINITY DR,B24,3002982,1014,1,800504,8005041
289,38.976756,-76.741097,BELAIR DR + SUSSEX LN,B24,3002983,1001,1,800504,8005041
290,38.983227,-76.752466,MOYLAN DR + MILLSTREAM DR,B24,3002984,2011,2,800402,8004022
291,38.980861,-76.751375,MOYLAN DR + #3506,B24,3002985,2016,2,800402,8004022
292,38.973036,-76.781322,ANNAPOLIS RD + MARTHAS CHOICE CIR,B24,3002987,2020,2,800409,8004092
293,38.969052000000005,-76.788552,ANNAPOLIS RD + SIR LANCELOT DR,B24,3002990,3028,3,800408,8004083
294,38.959578,-76.801479,ANNAPOLIS RD + GLENN DALE WOODS CT,B24,3002991,2020,2,800408,8004082
295,38.937022,-77.024546,GEORGIA AVE-PETWORTH STATION + BUS BAY B,"70, 79",1003656,2006,2,002502,0025022
296,38.902619,-77.008797,K ST NE + N CAPITOL ST NE,"D4, D4v2",1003657,2027,2,010600,0106002
297,38.902606,-77.016436,K ST NW + 4TH ST NW,"D4, D4v2, P6",1003658,2010,2,004701,0047012
298,38.902608,-77.018718,K ST NW + 5TH ST NW,"D4, D4v2",1003659,2010,2,004701,0047012
299,38.901195,-77.039311,17TH ST NW + I ST NW,"N2, N4, N4v1, N6",1003663,1025,1,010700,0107001
300,38.884766,-77.021159,D ST SW + 7TH ST SW,5A,1003665,1009,1,010200,0102001
301,38.88335,-77.021576,E ST SW + 7TH ST SW,5A,1003666,1009,1,010200,0102001
302,38.926898,-76.956497,COMMODORE JOSHUA BARNEY DR NE + RECREATION CENTER,"B9, H6, H6v1",1003670,1001,1,009000,0090001
303,38.926983,-76.956316,COMMODORE JOSHUA BARNEY DR NE + RECREATION CENTER,"B9, H6, H6v1",1003671,1001,1,009000,0090001
304,38.885953,-77.022039,7TH ST SW + C ST SW,"74, A9",1003674,2010,2,010200,0102002
305,38.96642,-77.077066,CHEVY CHASE TERMINAL RDWY + CONNECTICUT AVE NW,"L1, L2, L2v1, L2v2",1003675,1000,1,001100,0011001
306,38.828955,-76.991504,SOUTHERN AVE SE + CHESAPEAKE ST SE,"A6, A7, D12, D13, D13v1, D14, NH1, P12, P18, P19, W14, W14v1",1003676,2000,2,009811,0098112
307,38.883569,-76.941418,TEXASAVE SE + CHAPLIN ST SE,"U5, U6, U6v1",1003677,2000,2,009907,0099072
308,38.922967,-77.04265600000001,ADAMS MILL RD NW + COLUMBIA RD NW,"90, 90v1, 96, 96v1, 96v3, L2, L2v2, X3",1003678,3004,3,003900,0039003
309,38.900472,-77.02845,NEW YORK AVE NW + 12TH ST NW,"X9, X9v1, X9v2",1003679,1007,1,005800,0058001
310,38.90031,-76.991342,H ST NE + 11TH ST NE,"X1, X2, X2v3",1003680,1015,1,008410,0084101
311,38.866898,-76.98543199999999,GOOD HOPE RD SE + 14TH ST SE,"92, 92v2, B2, B2v3, B2v4, V2, V2v1",1003683,5021,5,007601,0076015
312,38.831109000000005,-77.005556,ATLANTIC ST SE + 1ST ST SE,"A2, A2v2, W1",1003684,1005,1,009810,0098101
313,38.972254,-77.053637,LINDSAY DR + OREGON AVE,E6,1003685,3009,3,001500,0015003
314,38.95856,-77.02000600000001,5TH ST NW + MISSOURI AVE NW,"62, 62v1, 63",1003687,1000,1,002101,0021011
315,38.830736,-76.989243,SOUTHERN AVE SE + 9TH ST SE,"A6, A7, D12, D13, D13v1, D14, NH1, P12",1003688,2000,2,009700,0097002
316,38.91428,-77.01741700000001,FLORIDA AVE NW + RHODE ISLAND AVE,"90, 92, X3",1003689,2005,2,004600,0046002
317,38.876562,-77.01801800000001,M ST SW + 4TH ST SW,"74, A9",1003690,2042,2,010200,0102002
318,38.893817,-77.026089,10TH ST NW + PENNSYLVANIA AVE NW,"63, 64, S2, S4",1003691,1024,1,006202,0062021
319,38.903314,-77.022036,7TH ST NW + MT VERNON PL NW,"70, 70v1",1003695,2010,2,004902,0049022
320,38.907036,-77.024101,9TH ST + N ST,"79, G8, G8v1, G8v3",1003696,2001,2,004902,0049022
321,38.900129,-77.036017,H ST NW + 16TH ST NW,"X2, X2v3",1003702,1032,1,006202,0062021
322,38.902464,-77.03595,K ST NW + 16TH ST NW,"S9, S9v1",1003703,2006,2,010100,0101002
323,38.904468,-76.972575,MARYLAND AVE + 22ND ST,S41,1003705,1000,1,008904,0089041
324,38.843905,-76.976042,MISSISSIPPI AVE + 19TH ST,"W1, W2, W2v4, W2v5, W2v6, W3, W3v1",1003707,2004,2,007409,0074092
325,38.843872,-76.974019,MISSISSIPPI AVE + 21ST ST,"W1, W2, W2v3, W2v4, W2v5, W2v6, W2v7, W3, W3v1",1003708,3005,3,007409,0074093
326,38.843989,-76.974149,MISSISSIPPI AVE + 21ST ST,"W1, W2, W2v4, W2v5, W2v6, W3, W3v1",1003709,2004,2,007409,0074092
327,38.938637,-77.085391,NEBRASKA AVE + WARD CIRCLE,"M4, N2",1003710,4021,4,001001,0010014
328,38.901057,-77.046329,PENNSYLVANIA AVE + 21ST ST,37,1003711,1002,1,010800,0108001
329,38.879007,-76.94471,RIDGE RD + G ST,S35,1003712,2005,2,007707,0077072
330,38.873283,-76.935577,RIDGE RD + BOWEN RD,S35,1003714,2025,2,007707,0077072
331,38.874896,-76.93862,RIDGE RD + BURNS ST,S35,1003715,2011,2,007707,0077072
332,38.916920000000005,-77.02901999999999,U ST + 13TH ST (T) (STOP #2),92,1003720,2006,2,004400,0044002
333,38.899907,-77.023765,H ST NW + 9TH ST NW,"80, 80v1, 80v2, 80v3, P6, X2, X2v3",1003727,1004,1,005800,0058001
334,38.899363,-77.026884,11TH ST NW + H ST NW,"42, 63, 64, P6, S2, S4",1003728,1012,1,005800,0058001
335,38.943247,-77.06356600000001,VAN NESS ST NW + CONNECTICUT AVE NW,H2,1003730,4000,4,001200,0012004
336,38.943214000000005,-77.069028,VAN NESS ST NW + RENO RD NW,H2,1003731,4000,4,001200,0012004
337,38.89331,-77.050268,23RD ST NW + C ST NW,"H1, L1",1003732,1055,1,006202,0062021
338,38.816023,-77.01433,DC VILLAGE LN + DC VILLAGE BUS GARAGE,"A4, A4v2, A4v5, W5",1003736,2013,2,010900,0109002
339,38.902459,-77.02013000000001,K ST NW + 6TH ST NW,74,1003737,1009,1,004702,0047021
340,38.868404,-76.958395,PENNSYLVANIA AVE SE + 33RD ST SE,"39, M6",1003738,2003,2,007604,0076042
341,38.865134000000005,-76.95036999999999,PENNSYLVANIA AVE SE + FORT DAVIS ST SE,"39, S35, V7, W4, W4v1",1003739,1003,1,007603,0076031
342,38.81982,-77.019182,BLUE PLAINS TREATMENT PLANT + OPERATIONS RDWY,W5,1003741,2028,2,010900,0109002
343,38.897326,-77.008387,MASSACHUSETTS AVE NE + 1ST ST NE,"96, 96v1, 96v2, 96v3",1003742,2040,2,010600,0106002
344,38.89647,-77.008383,E ST NE + COLUMBUS CIR NE,"D6, D6v1, D6v2, X8",1003743,1008,1,006202,0062021
345,38.895962,-77.005144,MASSACHUSETTS AVE NE + COLUMBUS CIR NE,"96, 96v1, 96v2, 96v3, D6, D6v1, D6v2, X8",1003744,1000,1,006202,0062021
346,38.930351,-77.06303,WOODLEY RD NW + 32ND ST NW,"96, 96v5",1003745,2004,2,000502,0005022
347,38.911105,-77.044598,Q ST NW + CONNECTICUT AVE NW,"D2, D2v1",1003746,1007,1,005500,0055001
348,38.8558,-76.987454,POMEROY RD SE + STANTON RD,"W6, W6v1",1003750,1001,1,007406,0074061
349,38.872599,-76.96873599999999,PENNSYLVANIA AVE SE + 27TH ST SE,"30N, 36, M6",1003754,1000,1,007604,0076041
350,38.867207,-76.988621,ML KING AVE SE + GOOD HOPE RD SE,"90, A9, P6, P6v3",1003759,1002,1,007503,0075031
351,38.920407,-77.042037,18TH ST NW + BELMONT ST NW,"90, 96, 96v1, 96v5, X3",1003760,1001,1,004002,0040021
352,38.95012,-77.033529,14TH ST NW + EMERSON ST NW,"52, 52v2, 54, 54v1",1003771,1005,1,002002,0020021
353,38.900296000000004,-77.000394,H STREET + 4TH ST,"X1, X2, X2v3",1003774,2049,2,010600,0106002
354,38.900619,-76.947721,KENILWORTH TER NE + HAYES ST NE,"U7, U7v1, U7v2, U7v3, U7v4",1003775,1007,1,009602,0096021
355,38.873441,-76.99145,11TH ST SE + O ST SE,"90, 90v2, 92, 92v1, P6, P6v4",1003780,2045,2,007200,0072002
356,38.873559,-76.991231,11TH ST SE + O ST SE,"90, 92, 92v2, P6, P6v3",1003781,1026,1,007100,0071001
357,38.883471,-76.95752399999999,MINNESOTA AVE SE + ELY PL SE,"V1, V2, V4",1003782,2000,2,009901,0099012
358,38.932291,-76.995789,MONROE ST NE + 7TH ST NE,"80, 80v1, 80v2, 80v3, G8, H1, H2, H3, H4",1003785,1012,1,009201,0092011
359,38.961587,-77.027861,GEORGIA AVE NW + MISSOURI AVE NW,"70, 79",1003786,1004,1,001901,0019011
360,38.942951,-76.973473,EASTERN AVE + VARNUM ST,"F1, G8",1003787,1005,1,009400,0094001
361,38.942133,-76.97219100000001,EASTERN AVE + KAYWOOD PL,"F1, G8, G8v3",1003788,1003,1,804801,8048011
362,38.884082,-77.017679,4TH ST SW + SCHOOL ST SW,"P6, P6v4",1003789,1010,1,010200,0102001
363,38.831558,-77.008583,ATLANTIC ST SE + SOUTH CAPITOL ST SE,W1,1003792,1009,1,009807,0098071
364,38.878236,-77.005758,FIRST ST SE + K ST SE,V4,1003793,1022,1,007200,0072001
365,38.905747,-77.04698499999999,NEW HAMPSHIRE AVE NW + M ST NW,"H1, L1",1003794,2019,2,010700,0107002
366,38.875028,-76.932417,SOUTHERN AVE + REED TER SE,"V7, W4, W4v2",1003795,1012,1,007707,0077071
367,38.873579,-76.934281,SOUTHERN AVE + BOWEN RD SE,"V7, W4, W4v2",1003796,2025,2,007707,0077072
368,38.872727000000005,-76.93536800000001,SOUTHERN AVE SE + RIDGE RD SE,"F14, F14v1, V7, W4, W4v2",1003797,1004,1,009902,0099021
369,38.871759000000004,-76.936616,SOUTHERN AVE SE + TORQUE ST,"F14, F14v1, V7, W4, W4v2",1003798,1005,1,009902,0099021
370,38.861509000000005,-76.94976,SOUTHERN AVE SE + SUITLAND RD SE,"39, F14, F14v1",1003799,1000,1,007603,0076031
371,38.83191,-76.98771500000001,SOUTHERN AVE SE + WHEELER RD SE,"A6, A7, NH1",1003800,1016,1,009700,0097001
372,38.827036,-76.994013,SOUTHERN AVE SE + PARK SOUTHERN APARTMENTS,"A6, A7, D12, D13, D13v1, D14",1003801,2000,2,009811,0098112
373,38.82553,-76.99589300000001,SOUTHERN AVE SE + BONINI RD SE,"A6, A7, D12, D13, D13v1, D14",1003802,2000,2,009811,0098112
374,38.824040999999994,-76.997905,SOUTHERN AVE SE + BARNABY RD SE,"A6, A7, D12, D13, D13v1, D14",1003803,2004,2,009811,0098112
375,38.822592,-76.999723,SOUTHERN AVE + 6TH ST SE,"A7, D12, D13, D13v1, D14, P18, P19, W14, W14v1",1003804,1003,1,009811,0098111
376,38.838844,-76.994022,MISSISSIPPI AVE SE + WHEELER RD SE,W1,1003805,1004,1,009804,0098041
377,38.879328,-76.93180500000001,BENNING RD SE + H ST SE,"V1, V8",1000543,1003,1,007707,0077071
378,38.927642,-77.07330400000001,WISCONSIN AVE NW + GARFIELD ST NW,"30N, 30S, 31, 33",1003807,4003,4,000701,0007014
379,38.927419,-77.073081,WISCONSIN AVE NW + GARFIELD ST NW,"30N, 30S, 31, 33",1003808,1004,1,000400,0004001
380,38.901945,-77.021509,MASSACHUSETTS AVE NW + 7TH ST NW,"D4, D4v1",1003818,2001,2,005800,0058002
381,38.890881,-77.006063,1ST ST NE + MARYLAND AVE NE,97,1003824,1122,1,006202,0062021
382,38.896229,-77.027558,E ST NW +11TH ST NW,"D6, D6v1, D6v2",1003830,1033,1,005800,0058001
383,38.892215,-76.996397,MASSACHUSETTS AVE NE + CONSTITUTION AVE NE,"96, 96v1, 96v4, 96v5",1003831,1002,1,008200,0082001
384,38.891925,-76.99522900000001,MASSACHUSETTS AVE NE + 8TH ST NE,"96, 96v1, 96v2, 96v3",1003832,1018,1,008302,0083021
385,38.897655,-76.947036,MINNESOTA AVE STA + BUS BAY N,"V2, V2v1, V4, X9",1003833,1004,1,007803,0078031
386,38.934356,-77.07256600000001,WISCONSIN AVE NW + NEWARK ST,"30N, 30S, 31, 33, 96, 96v5",1003835,2006,2,001002,0010022
387,38.91008,-76.99398000000001,BRENTWOOD PKWY + PENN ST NE,"90v2, X3v1",1003838,1018,1,008803,0088031
388,38.915794,-77.017246,4TH ST NW + T ST NW,G2,1003839,2024,2,003400,0034002
389,38.916976,-77.01756999999999,4TH ST NW + U ST NW,G2,1003840,2017,2,003400,0034002
390,38.972249,-77.02689000000001,GEORGIA AVE NW + ASPEN ST,"70, 79",1003841,1015,1,010300,0103001
391,38.920434,-76.953856,MARKET ST NE + LOWES STORE,"B8, B8v2, B9, H6, H6v1",1003842,1003,1,009000,0090001
392,38.921,-76.9523,MARKET ST NE + COSTCO STORE,"B8, B8v2, B9, H6, H6v1",1003843,1003,1,009000,0090001
393,38.900351,-77.005383,H STREET NE + UNION STATION GAR ENTR,"D8, D8v1, X1, X2, X2v3, X9, X9v2",1003868,2060,2,010600,0106002
394,38.900068,-77.00528100000001,H STREET NE + UNION STATION GAR ENTR,"D8, X1, X2, X9, X9v1",1003869,2034,2,010600,0106002
395,38.892164,-76.951256,MINNESOTA AVE NE + BLAINE ST,"A31, U5, U6, U7, V2, V4",1003870,2003,2,009603,0096032
396,38.853643,-77.004975,ST ELIZABETHS RD + BUS BAY D,"A4v1, A4v2, A4v4, A4v5, W5",1003872,2000,2,010400,0104002
397,38.892088,-76.95150500000001,MINNESOTA AVE NE + BLAINE ST NE,"U5, U6, U7, V2, V2v1, V4",1003875,3005,3,009603,0096033
398,38.910353,-77.027248,RHODE ISLAND AVE NW + 11TH ST NW,"G9, G9v1",1003877,1010,1,005001,0050011
399,38.912196,-77.022685,RHODE ISLAND AVE NW + 8TH ST NW,"G9, G9v1",1003878,1006,1,004901,0049011
400,38.910879,-77.02646,RHODE ISLAND AVE NW + 11TH ST NW,"G9, G9v1",1003879,2003,2,004901,0049012
401,38.890445,-76.952793,MINNESOTA AVE NE + AMES ST NE,"U7, V2, V2v1, V4",1003880,3004,3,009603,0096033
402,38.949869,-77.02727800000001,GEORGIA AVE NW + EMERSON ST NW,70,1003881,3012,3,002002,0020023
403,38.899529,-76.952237,FOOTE ST NE + BARNES ST NE,"U7, U7v2, U7v3, U7v4",1003887,1027,1,009602,0096021
404,38.956115999999994,-77.013345,MISSOURI AVE NW + 2ND ST NW,"E4, E4v1",1003900,3002,3,002102,0021023
405,38.879657,-77.021906,7TH ST SW + I ST SW,"52, 52v2, 74, V1",1003903,2039,2,010200,0102002
406,38.87894,-77.02252299999999,7TH ST SW + MAINE AVE SW,"52, 52v1",1003904,2039,2,010200,0102002
407,38.879658,-77.024239,MAINE AVE SW + 9TH ST SW,"52, 52v2",1003905,2035,2,010200,0102002
408,38.87834,-77.022561,MAINE AVE SW + 7TH ST SW,74,1003908,2036,2,010200,0102002
409,38.895099,-77.02781800000001,PENNSYLVANIA AVE NW + 12TH ST NW,16Cv1,1003915,1044,1,005800,0058001
410,38.884879999999995,-77.028008,12TH + D ST N/S N/B,"52, 52v1",1003916,2013,2,010200,0102002
411,38.920696,-77.02669499999999,FLORIDA AVE NW + 11TH ST NW,64,1003917,1001,1,004400,0044001
412,38.920840999999996,-77.026687,FLORIDA AVE NW + 11TH ST NW,64,1003918,2002,2,003500,0035002
413,38.89862,-76.951042,FOOTE ST + PARKSIDE PL NE,"U7, U7v2, U7v3, U7v4",1003919,1025,1,009602,0096021
414,38.915652,-76.98119399999999,OKIE ST + 16TH ST NE,"D4, D4v1, D4v2, E2",1003920,1003,1,008803,0088031
415,38.887562,-76.953079,B ST SE + ANACOSTIA RD SE,U7,1003921,3001,3,007703,0077033
416,38.816573999999996,-77.014931,DC VILLAGE LN SW + BLUE PLAINS DR SW,"A4, A4v2, W5",1003923,2013,2,010900,0109002
417,38.925671,-77.001037,FRANKLIN ST NE + 4TH ST NE,D8,1003926,1008,1,009201,0092011
418,38.862544,-76.96968000000001,NAYLOR RD SE + 2637,"30S, 32",1003927,2018,2,007604,0076042
419,38.919739,-77.000991,RHODE ISLAND AVE NE + 4TH ST NE,"G8, G8v3",1003928,2009,2,009203,0092032
420,38.949472,-77.100337,WESTERN AVE NW + WESTMORELAND CIR,"N4, N4v1, N6",2000001,3012,3,705601,7056013
421,38.951287,-77.098016,WESTERN AVE NW + ALLAN RD,"N4, N4v1, N6",2000003,3009,3,705601,7056013
422,38.953313,-77.095423,WESTERN AVE NW + LEROY PL,"N4, N4v1, N6",2000004,3000,3,705601,7056013
423,38.953559000000006,-77.094871,WESTERN AVE + ELLICOTT ST NW,"N4, N4v1, N6",2000005,5006,5,001001,0010015
424,38.95458,-77.09357,WESTERN AVE NW + FESSENDEN ST NW,"N4, N4v1, N6",2000006,5004,5,001001,0010015
425,38.95628,-77.091633,WESTERN AVE NW + RIVER RD,"N4, N4v1, N6",2000008,2017,2,705601,7056012
426,38.9582,-77.10992900000001,MASSACHUSETTS AVE + FORT SUMNER DR,D5,2000009,1012,1,705702,7057021
427,38.958663,-77.08864399999999,WESTERN AVE NW + CORTLAND RD,"N4, N4v1, N6",2000010,2008,2,705602,7056022
428,38.959367,-77.111987,MASSACHUSETTS AVE + WESTBARD AVE,D5,2000012,3004,3,705701,7057013
429,38.96004,-77.086854,WESTERN AVE + 44TH ST NW,"N4, N4v1, N6",2000013,2015,2,705602,7056022
430,38.960566,-77.11480300000001,MASSACHUSETTS AVE + BROOKEWAY DR,D5,2000014,3007,3,705701,7057013
431,38.960526,-77.115156,MASSACHUSETTS AVE + BROOKEWAY DR,D5,2000015,1007,1,705702,7057021
432,38.960581,-77.096587,WILLARD AVE + RIVER RD,T2,2000016,2006,2,705602,7056022
433,38.960615999999995,-77.096801,WILLARD AVE + RIVER RD,T2,2000017,2002,2,705501,7055012
434,38.961008,-77.11599100000001,MASSACHUSETTS AVE + CROMWELL DR,D5,2000018,3008,3,705701,7057013
435,38.960974,-77.116439,MASSACHUSETTS AVE + CROMWELL DR,D5,2000019,1007,1,705702,7057021
436,38.96125,-77.098472,RIVER RD + VENTNOR RD,T2,2000021,1015,1,705601,7056011
437,38.961388,-77.117102,MASSACHUSETTS AVE + OSCEOLA RD,D5,2000022,4001,4,705701,7057014
438,38.961376,-77.085205,FRIENDSHIP HEIGHTS STATION + BUS BAY J,"E4, E4v1, E4v2, T2",2000023,1005,1,705602,7056021
439,38.96139,-77.085521,FRIENDSHIP HEIGHTS STATION + BUS BAY B,"30N, 30S, 31, 33",2000024,1005,1,705602,7056021
